,cik_str,ticker,title
2183,923603,FCH,FelCor Lodging Trust Inc
2184,923796,GEO,GEO GROUP INC
2185,924095,WSCC,WATERSIDE CAPITAL CORP
2186,924168,EFOI,"ENERGY FOCUS, INC/DE"
2187,924383,GNSS,Genasys Inc.
2188,924515,GTHP,GUIDED THERAPEUTICS INC
2189,924613,NOK,NOKIA CORP
2190,924717,SRDX,SURMODICS INC
2191,924719,SMID,SMITH MIDLAND CORP
2192,924805,FRHC,Freedom Holding Corp.
2193,924822,MLR,MILLER INDUSTRIES INC /TN/
2194,924901,CLI,MACK CALI REALTY CORP
2195,925261,AKO-A,ANDINA BOTTLING CO INC
2196,925261,AKO-B,ANDINA BOTTLING CO INC
2197,925528,HDSN,HUDSON TECHNOLOGIES INC /NY
2198,925645,CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD
2199,925660,FLXT,FLEXPOINT SENSOR SYSTEMS INC
2200,925661,SECT,SECTOR 10 INC
2201,925661,SECI,SECTOR 10 INC
2202,925741,BCDA,"BioCardia, Inc."
2203,925741,BCDAW,"BioCardia, Inc."
2204,926042,TTM,TATA MOTORS LTD/FI
2205,926282,ADTN,ADTRAN INC
2206,926326,OMCL,"OMNICELL, Inc"
2207,926423,MIND,MITCHAM INDUSTRIES INC
2208,926423,MINDP,MITCHAM INDUSTRIES INC
2209,926617,AWH,Aspira Women's Health Inc.
2210,926617,VRML,Aspira Women's Health Inc.
2211,926864,EOCCY,ENEL GENERACION CHILE S.A.
2212,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC
2213,927066,DVA,DAVITA INC.
2214,927355,TESS,TESSCO TECHNOLOGIES INC
2215,927454,ADSV,"Allied Security Innovations, Inc."
2216,927628,COF,CAPITAL ONE FINANCIAL CORP
2217,927628,COF-PF,CAPITAL ONE FINANCIAL CORP
2218,927628,COF-PG,CAPITAL ONE FINANCIAL CORP
2219,927628,COF-PH,CAPITAL ONE FINANCIAL CORP
2220,927628,COF-PJ,CAPITAL ONE FINANCIAL CORP
2221,927653,MCK,MCKESSON CORP
2222,927720,SBSAA,SPANISH BROADCASTING SYSTEM INC
2223,927761,MYMX,MYMETICS CORP
2224,927971,BMO,BANK OF MONTREAL /CAN/
2225,928022,CPE,Callon Petroleum Co
2226,928054,FTK,FLOTEK INDUSTRIES INC/CN/
2227,928340,CWCO,Consolidated Water Co. Ltd.
2228,928465,DIT,AMCON DISTRIBUTING CO
2229,928658,CVLG,"COVENANT LOGISTICS GROUP, INC."
2230,928658,CVTI,"COVENANT LOGISTICS GROUP, INC."
2231,928876,TSEM,TOWER SEMICONDUCTOR LTD
2232,928953,PRLE,PILLARSTONE CAPITAL REIT
2233,929008,WCC,WESCO INTERNATIONAL INC
2234,929008,WCC-PA,WESCO INTERNATIONAL INC
2235,929058,HNP,HUANENG POWER INTERNATIONAL INC
2236,929351,LGF-A,LIONS GATE ENTERTAINMENT CORP /CN/
2237,929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/
2238,929545,CDOR,"CONDOR HOSPITALITY TRUST, INC."
2239,929869,RELX,RELX PLC
2240,929940,AZPN,ASPEN TECHNOLOGY INC /DE/
2241,930236,RWT,REDWOOD TRUST INC
2242,930245,AASP,ALL AMERICAN SPORTPARK INC
2243,930420,KFRC,KFORCE INC
2244,930775,ECIA,ENCISION INC
2245,931015,PII,Polaris Inc.
2246,931059,RNVA,"Rennova Health, Inc."
2247,931059,RNVAW,"Rennova Health, Inc."
2248,931148,EAF,GRAFTECH INTERNATIONAL LTD
2249,931336,DFODQ,DEAN FOODS CO
2250,931427,TGS,GAS TRANSPORTER OF THE SOUTH INC
2251,931584,USAP,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC
2252,931799,GLYE,"GlyEco, Inc."
2253,932021,GTLL,GLOBAL TECHNOLOGIES LTD
2254,932470,TEO,TELECOM ARGENTINA SA
2255,932695,CYD,CHINA YUCHAI INTERNATIONAL LTD
2256,932696,NSIT,INSIGHT ENTERPRISES INC
2257,932699,APGI,AMERICAN POWER GROUP Corp
2258,932781,FCCO,FIRST COMMUNITY CORP /SC/
2259,932787,STM,STMicroelectronics N.V.
2260,932872,SJR,SHAW COMMUNICATIONS INC
2261,933034,STRT,STRATTEC SECURITY CORP
2262,933036,RCII,RENT A CENTER INC DE
2263,933136,COOP,Mr. Cooper Group Inc.
2264,933141,IBKC,IBERIABANK CORP
2265,933141,IBKCN,IBERIABANK CORP
2266,933141,IBKCO,IBERIABANK CORP
2267,933141,IBKCP,IBERIABANK CORP
2268,933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC
2269,933738,ENG,ENGLOBAL CORP
2270,933972,PWVI,"POWERVERDE, INC."
2271,933974,BRKS,"Brooks Automation, Inc."
2272,934543,ACMC,AMERICAN CHURCH MORTGAGE CO
2273,934549,ACTG,ACACIA RESEARCH CORP
2274,934796,NWCN,NETWORK CN INC
2275,935036,ACIW,"ACI WORLDWIDE, INC."
2276,935419,RICK,"RCI HOSPITALITY HOLDINGS, INC."
2277,935494,NATI,NATIONAL INSTRUMENTS CORP
2278,935703,DLTR,"DOLLAR TREE, INC."
2279,936340,DTE,DTE ENERGY CO
2280,936340,DTJ,DTE ENERGY CO
2281,936340,DTP,DTE ENERGY CO
2282,936340,DTQ,DTE ENERGY CO
2283,936340,DTW,DTE ENERGY CO
2284,936340,DTY,DTE ENERGY CO
2285,936395,CIEN,CIENA CORP
2286,936446,PAOS,Amerinac Holding Corp.
2287,936468,LMT,LOCKHEED MARTIN CORP
2288,936528,WAFD,WASHINGTON FEDERAL INC
2289,937098,TNET,"TRINET GROUP, INC."
2290,937136,HDYNQ,HYPERDYNAMICS CORP
2291,937556,MASI,MASIMO CORP
2292,937966,ASML,ASML HOLDING NV
2293,938323,PSO,PEARSON PLC
2294,939767,EXEL,"EXELIXIS, INC."
2295,939930,PYXSQ,"PYXUS INTERNATIONAL, INC."
2296,940942,HUBG,"Hub Group, Inc."
2297,940944,DRI,DARDEN RESTAURANTS INC
2298,941221,ICL,ICL Group Ltd.
2299,941685,IWSY,IMAGEWARE SYSTEMS INC
2300,942126,TAIT,TAITRON COMPONENTS INC
2301,942149,MRDDF,OUTCROP GOLD CORP
2302,943034,ISNS,IMAGE SENSING SYSTEMS INC
2303,943184,EVK,"Ever-Glory International Group, Inc."
2304,943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
2305,943535,WHEN,"WORLD HEALTH ENERGY HOLDINGS, INC."
2306,943819,RMD,RESMED INC
2307,943861,GDP,GOODRICH PETROLEUM CORP
2308,944075,SCKT,"SOCKET MOBILE, INC."
2309,944148,CBZ,"CBIZ, Inc."
2310,944314,LSI,"LIFE STORAGE, INC."
2311,944480,GVP,GSE SYSTEMS INC
2312,944508,SNAK,"INVENTURE FOODS, INC."
2313,944695,THG,"HANOVER INSURANCE GROUP, INC."
2314,944695,THGA,"HANOVER INSURANCE GROUP, INC."
2315,944696,CPFH,"Capital Financial Holdings, Inc"
2316,944745,CIVB,"CIVISTA BANCSHARES, INC."
2317,944809,OPK,"Opko Health, Inc."
2318,945114,SYX,SYSTEMAX INC
2319,945384,CICN,CICERO INC
2320,945394,SVC,Service Properties Trust
2321,945617,AMMJ,"American Cannabis Company, Inc."
2322,945764,DNR,DENBURY RESOURCES INC
2323,945828,AMTY,AMERITYRE CORP
2324,945841,POOL,POOL CORP
2325,945983,WSTG,"Wayside Technology Group, Inc."
2326,946394,ELLO,Ellomay Capital Ltd.
2327,946454,BTN,"BALLANTYNE STRONG, INC."
2328,946486,WINT,WINDTREE THERAPEUTICS INC /DE/
2329,946486,WINTD,WINDTREE THERAPEUTICS INC /DE/
2330,946563,RVP,RETRACTABLE TECHNOLOGIES INC
2331,946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
2332,946644,AIM,AIM ImmunoTech Inc.
2333,946647,FDEF,PREMIER FINANCIAL CORP
2334,946647,PFC,PREMIER FINANCIAL CORP
2335,946673,BANR,BANNER CORP
2336,946822,ALYE,"Aly Energy Services, Inc."
2337,946936,DSWL,DESWELL INDUSTRIES INC
2338,947263,TD,TORONTO DOMINION BANK
2339,947484,ACGL,ARCH CAPITAL GROUP LTD.
2340,947484,ACGLO,ARCH CAPITAL GROUP LTD.
2341,947484,ACGLP,ARCH CAPITAL GROUP LTD.
2342,947559,FBMS,FIRST BANCSHARES INC /MS/
2343,948072,BDMS,BIRNER DENTAL MANAGEMENT SERVICES INC
2344,948320,CVLB,"CONVERSION LABS, INC."
2345,948426,COTE,COATES INTERNATIONAL LTD
2346,948708,SMSI,"SMITH MICRO SOFTWARE, INC."
2347,949039,DO,"DIAMOND OFFSHORE DRILLING, INC."
2348,949039,DOFSQ,"DIAMOND OFFSHORE DRILLING, INC."
2349,949157,CENX,CENTURY ALUMINUM CO
2350,949428,CDTI,"CDTI ADVANCED MATERIALS, INC."
2351,949721,ATIS,Attis Industries Inc.
2352,949852,TCCI,THANKSGIVING COFFEE CO INC
2353,949858,ACHV,"ACHIEVE LIFE SCIENCES, INC."
2354,949870,SAM,BOSTON BEER CO INC
2355,949961,IOR,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/
2356,1000045,NICK,NICHOLAS FINANCIAL INC
2357,1000177,NAT,NORDIC AMERICAN TANKERS Ltd
2358,1000184,SAP,SAP SE
2359,1000209,MFIN,MEDALLION FINANCIAL CORP
2360,1000209,MFINL,MEDALLION FINANCIAL CORP
2361,1000228,HSIC,HENRY SCHEIN INC
2362,1000229,CLB,CORE LABORATORIES N V
2363,1000230,OCC,OPTICAL CABLE CORP
2364,1000232,KTYB,KENTUCKY BANCSHARES INC /KY/
2365,1000275,RY,ROYAL BANK OF CANADA
2366,1000298,IMH,IMPAC MORTGAGE HOLDINGS INC
2367,1000623,SWM,SCHWEITZER MAUDUIT INTERNATIONAL INC
2368,1000683,BDR,BLONDER TONGUE LABORATORIES INC
2369,1000694,NVAX,NOVAVAX INC
2370,1000697,WAT,WATERS CORP /DE/
2371,1000753,NSP,"INSPERITY, INC."
2372,1001082,DISH,DISH Network CORP
2373,1001085,BAM,BROOKFIELD ASSET MANAGEMENT INC.
2374,1001115,GEOS,GEOSPACE TECHNOLOGIES CORP
2375,1001171,BYFC,BROADWAY FINANCIAL CORP \DE\
2376,1001233,SGMO,"SANGAMO THERAPEUTICS, INC"
2377,1001250,EL,ESTEE LAUDER COMPANIES INC
2378,1001258,ASFI,ASTA FUNDING INC
2379,1001290,BAP,CREDICORP LTD
2380,1001316,TGTX,"TG THERAPEUTICS, INC."
2381,1001385,NWPX,NORTHWEST PIPE CO
2382,1001463,ACCA,"Acacia Diversified Holdings, Inc."
2383,1001601,MGTI,"MGT CAPITAL INVESTMENTS, INC."
2384,1001614,TGC,TENGASCO INC
2385,1001807,TLK,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK
2386,1001838,SCCO,SOUTHERN COPPER CORP/
2387,1001902,IVAC,INTEVAC INC
2388,1001907,ASTC,ASTROTECH Corp
2389,1002037,LTRE,"LEARNING TREE INTERNATIONAL, INC."
2390,1002047,NTAP,"NetApp, Inc."
2391,1002135,WSTL,WESTELL TECHNOLOGIES INC
2392,1002242,E,ENI SPA
2393,1002517,NUAN,"Nuance Communications, Inc."
2394,1002590,SGU,"STAR GROUP, L.P."
2395,1002638,OTEX,OPEN TEXT CORP
2396,1002771,IGPK,"Integrated Cannabis Solutions, Inc."
2397,1002910,AEE,AMEREN CORP
2398,1003078,MSM,MSC INDUSTRIAL DIRECT CO INC
2399,1003201,MMAC,"MMA Capital Holdings, Inc."
2400,1003935,NICE,NICE Ltd.
2401,1004315,NGG,NATIONAL GRID PLC
2402,1004411,GLLA,GILLA INC.
2403,1004434,AMG,"AFFILIATED MANAGERS GROUP, INC."
2404,1004530,MPVD,Mountain Province Diamonds Inc.
2405,1004530,MPVDF,Mountain Province Diamonds Inc.
2406,1004702,OCFC,OCEANFIRST FINANCIAL CORP
2407,1004702,OCFCP,OCEANFIRST FINANCIAL CORP
2408,1004724,RHE,"REGIONAL HEALTH PROPERTIES, INC"
2409,1004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC"
2410,1004980,PCG,PG&E Corp
2411,1004980,PCG-PH,PG&E Corp
2412,1004980,PCG-PI,PG&E Corp
2413,1004980,PCG-PA,PG&E Corp
2414,1004980,PCG-PB,PG&E Corp
2415,1004980,PCG-PC,PG&E Corp
2416,1004980,PCG-PD,PG&E Corp
2417,1004980,PCG-PE,PG&E Corp
2418,1004980,PCG-PG,PG&E Corp
2419,1004989,SGRP,SPAR GROUP INC
2420,1005101,CNCG,CONCIERGE TECHNOLOGIES INC
2421,1005210,SPH,SUBURBAN PROPANE PARTNERS LP
2422,1005229,CMCO,COLUMBUS MCKINNON CORP
2423,1005284,OLED,UNIVERSAL DISPLAY CORP \PA\
2424,1005286,LNDC,LANDEC CORP CA
2425,1005409,DCOM,DIME COMMUNITY BANCSHARES INC
2426,1005409,DCOMP,DIME COMMUNITY BANCSHARES INC
2427,1005516,BOSC,BOS BETTER ONLINE SOLUTIONS LTD
2428,1005731,IDT,IDT CORP
2429,1005757,CSGS,CSG SYSTEMS INTERNATIONAL INC
2430,1005817,TMP,TOMPKINS FINANCIAL CORP
2431,1006028,PURE,"PURE BIOSCIENCE, INC."
2432,1006045,IRIX,IRIDEX CORP
2433,1006269,LORL,LORAL SPACE & COMMUNICATIONS INC.
2434,1006281,PLX,"Protalix BioTherapeutics, Inc."
2435,1006655,EPM,EVOLUTION PETROLEUM CORP
2436,1006830,CBKM,CONSUMERS BANCORP INC /OH/
2437,1006837,HCHC,"HC2 HOLDINGS, INC."
2438,1006840,TXCB,"Cang Bao Tian Xia International Art Trade Center, Inc."
2439,1007019,JVA,COFFEE HOLDING CO INC
2440,1007273,BKSC,BANK OF SOUTH CAROLINA CORP
2441,1007330,PRGX,"PRGX GLOBAL, INC."
2442,1007587,KVHI,KVH INDUSTRIES INC \DE\
2443,1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.
2444,1008653,ECMT,ECOMAT INC
2445,1008654,TUP,TUPPERWARE BRANDS CORP
2446,1008848,ACOR,ACORDA THERAPEUTICS INC
2447,1009001,CCJ,CAMECO CORP
2448,1009626,BRCD,BROCADE COMMUNICATIONS SYSTEMS INC
2449,1009672,CRRT,CARBO CERAMICS INC
2450,1009672,CRRTQ,CARBO CERAMICS INC
2451,1009759,CPST,CAPSTONE TURBINE Corp
2452,1009829,JAKK,JAKKS PACIFIC INC
2453,1009891,AIRI,AIR INDUSTRIES GROUP
2454,1009922,NSFDF,NXT Energy Solutions Inc.
2455,1010086,SIGA,SIGA TECHNOLOGIES INC
2456,1010134,ICTSF,ICTS INTERNATIONAL N V
2457,1010470,PROV,PROVIDENT FINANCIAL HOLDINGS INC
2458,1010566,CGYG,CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD
2459,1010612,SYKE,SYKES ENTERPRISES INC
2460,1010858,FMSA,"Bison Merger Sub I, LLC"
2461,1011060,ASNB,EKIMAS Corp
2462,1011290,NDN,99 CENTS ONLY STORES LLC
2463,1011395,GSPH,Geospatial Corp
2464,1011432,CTEK,"CYNERGISTEK, INC"
2465,1011509,AUMN,Golden Minerals Co
2466,1011570,KNL,KNOLL INC
2467,1011662,GDSI,GLOBAL DIGITAL SOLUTIONS INC
2468,1012019,RUSHB,RUSH ENTERPRISES INC \TX\
2469,1012019,RUSHA,RUSH ENTERPRISES INC \TX\
2470,1012100,SEE,SEALED AIR CORP/DE
2471,1012139,GSH,GUANGSHEN RAILWAY CO LTD
2472,1012477,AVDL,AVADEL PHARMACEUTICALS PLC
2473,1012620,GWR,GENESEE & WYOMING INC
2474,1012771,FFG,FBL FINANCIAL GROUP INC
2475,1013131,BVN,BUENAVENTURA MINING CO INC
2476,1013237,FDS,FACTSET RESEARCH SYSTEMS INC
2477,1013238,ARDMQ,ARADIGM CORP
2478,1013272,NWFL,NORWOOD FINANCIAL CORP
2479,1013462,ANSS,ANSYS INC
2480,1013488,BJRI,BJs RESTAURANTS INC
2481,1013605,PDS,PRECISION DRILLING Corp
2482,1013606,ELGX,ENDOLOGIX INC /DE/
2483,1013706,WHLM,"Wilhelmina International, Inc."
2484,1013857,PEGA,PEGASYSTEMS INC
2485,1013871,NRG,"NRG ENERGY, INC."
2486,1013880,TTEC,"TTEC Holdings, Inc."
2487,1013934,STRA,"Strategic Education, Inc."
2488,1014052,DTGI,"Digerati Technologies, Inc."
2489,1014111,GLAE,"GlassBridge Enterprises, Inc."
2490,1014473,VRSN,VERISIGN INC/CA
2491,1014739,OPCH,"Option Care Health, Inc."
2492,1014763,AMAR,AMARILLO BIOSCIENCES INC
2493,1015155,CTHR,CHARLES & COLVARD LTD
2494,1015328,WTFCP,WINTRUST FINANCIAL CORP
2495,1015328,WTFC,WINTRUST FINANCIAL CORP
2496,1015328,WTFCM,WINTRUST FINANCIAL CORP
2497,1015383,POWW,"AMMO, INC."
2498,1015647,AAU,ALMADEN MINERALS LTD
2499,1015650,SKM,SK TELECOM CO LTD
2500,1015739,AWRE,AWARE INC /MA/
2501,1015780,ETFC,E TRADE FINANCIAL CORP
2502,1015820,QGEN,QIAGEN N.V.
2503,1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD
2504,1016169,ATRS,"ANTARES PHARMA, INC."
2505,1016178,CARV,CARVER BANCORP INC
2506,1016281,CSV,CARRIAGE SERVICES INC
2507,1016504,INBP,INTEGRATED BIOPHARMA INC
2508,1016708,RCAR,"RenovaCare, Inc."
2509,1016838,RDCM,RADCOM LTD
2510,1017110,GTHR,GENETHERA INC
2511,1017303,TACT,TRANSACT TECHNOLOGIES INC
2512,1017413,CNQ,CANADIAN NATURAL RESOURCES LTD
2513,1017480,HIBB,HIBBETT SPORTS INC
2514,1017491,SEEL,"SEELOS THERAPEUTICS, INC."
2515,1017655,PAYD,PAID INC
2516,1017673,DVD,DOVER MOTORSPORTS INC
2517,1017793,SNBC,SUN BANCORP INC /NJ/
2518,1017907,FAC,FIRST ACCEPTANCE CORP /DE/
2519,1017968,EDGW,EDGEWATER TECHNOLOGY INC/DE/
2520,1018164,WLFC,WILLIS LEASE FINANCE CORP
2521,1018281,ITKG,INTEGRAL TECHNOLOGIES INC
2522,1018399,EBTC,ENTERPRISE BANCORP INC /MA/
2523,1018724,AMZN,AMAZON COM INC
2524,1018735,NYMX,NYMOX PHARMACEUTICAL CORP
2525,1018840,ANF,ABERCROMBIE & FITCH CO /DE/
2526,1018963,ATI,ALLEGHENY TECHNOLOGIES INC
2527,1018979,AMSF,AMERISAFE INC
2528,1019034,BKYI,BIO KEY INTERNATIONAL INC
2529,1019671,SEAC,SEACHANGE INTERNATIONAL INC
2530,1019695,ARQL,ARQULE INC
2531,1019787,PFTI,PURADYN FILTER TECHNOLOGIES INC
2532,1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC."
2533,1020186,CBEV,CAPITAL BEVERAGE CORP
2534,1020214,CERS,CERUS CORP
2535,1020569,IRM,IRON MOUNTAIN INC
2536,1020710,DXPE,DXP ENTERPRISES INC
2537,1020825,MGHCF,MINCO GOLD CORP
2538,1020859,UNFI,UNITED NATURAL FOODS INC
2539,1021162,TGI,TRIUMPH GROUP INC
2540,1021270,BBQ,"BBQ HOLDINGS, INC."
2541,1021435,HPTO,hopTo Inc.
2542,1021435,HPTOU,hopTo Inc.
2543,1021561,NUS,"NU SKIN ENTERPRISES, INC."
2544,1021604,OTIV,ON TRACK INNOVATIONS LTD
2545,1021604,OTIVF,ON TRACK INNOVATIONS LTD
2546,1021635,OGE,OGE ENERGY CORP.
2547,1021860,NOV,NATIONAL OILWELL VARCO INC
2548,1022079,DGX,QUEST DIAGNOSTICS INC
2549,1022321,GEL,GENESIS ENERGY LP
2550,1022408,PLUS,EPLUS INC
2551,1022469,DEL,DELTIC TIMBER CORP
2552,1022505,CLOK,CIPHERLOC Corp
2553,1022646,UPL,ULTRA PETROLEUM CORP
2554,1022646,UPLC,ULTRA PETROLEUM CORP
2555,1022646,UPLCQ,ULTRA PETROLEUM CORP
2556,1022652,INSG,INSEEGO CORP.
2557,1022671,STLD,STEEL DYNAMICS INC
2558,1022705,TESO,TESCO CORP
2559,1022837,SMFG,"SUMITOMO MITSUI FINANCIAL GROUP, INC."
2560,1022899,PTIX,"Protagenic Therapeutics, Inc.new"
2561,1023024,ANIP,ANI PHARMACEUTICALS INC
2562,1023128,LAD,LITHIA MOTORS INC
2563,1023198,SGNI,"StemGen, Inc."
2564,1023298,ALPE,alpha-En Corp
2565,1023313,FORR,"FORRESTER RESEARCH, INC."
2566,1023364,AUTO,"AutoWeb, Inc."
2567,1023459,SLP,SIMULATIONS PLUS INC
2568,1023512,DRD,DRDGOLD LTD
2569,1023514,HMY,HARMONY GOLD MINING CO LTD
2570,1023549,XTLB,XTL BIOPHARMACEUTICALS LTD
2571,1023731,EGHT,8X8 INC /DE/
2572,1023844,NHLD,NATIONAL HOLDINGS CORP
2573,1023994,SGBX,"SG BLOCKS, INC."
2574,1024095,CDJM,"Carnegie Development, Inc"
2575,1024095,ESCU,"Carnegie Development, Inc"
2576,1024126,PTX,"PERNIX THERAPEUTICS HOLDINGS, INC."
2577,1024305,COTY,COTY INC.
2578,1024478,ROK,"ROCKWELL AUTOMATION, INC"
2579,1024657,WSTC,WEST CORP
2580,1024672,ELTK,ELTEK LTD
2581,1024725,TEN,TENNECO INC
2582,1024795,HLIO,"HELIOS TECHNOLOGIES, INC."
2583,1025362,GQMNF,Golden Queen Mining Consolidated Ltd.
2584,1025378,WPC,W. P. Carey Inc.
2585,1025561,MTSL,MER TELEMANAGEMENT SOLUTIONS LTD
2586,1025771,CPKA,CHASE PACKAGING CORP
2587,1025835,EFSC,ENTERPRISE FINANCIAL SERVICES CORP
2588,1025953,NOVC,"NOVATION COMPANIES, INC."
2589,1025996,KRC,KILROY REALTY CORP
2590,1026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP
2591,1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP
2592,1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP
2593,1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP
2594,1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP
2595,1026214,FREJO,FEDERAL HOME LOAN MORTGAGE CORP
2596,1026214,FREJP,FEDERAL HOME LOAN MORTGAGE CORP
2597,1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP
2598,1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP
2599,1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP
2600,1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP
2601,1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP
2602,1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP
2603,1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP
2604,1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP
2605,1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
2606,1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP
2607,1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP
2608,1026214,FMCKK,FEDERAL HOME LOAN MORTGAGE CORP
2609,1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP
2610,1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP
2611,1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP
2612,1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP
2613,1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP
2614,1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP
2615,1026655,CMT,CORE MOLDING TECHNOLOGIES INC
2616,1026662,CLWT,EURO TECH HOLDINGS CO LTD
2617,1026785,HIHO,HIGHWAY HOLDINGS LTD
2618,1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD
2619,1027552,BSAC,BANCO SANTANDER CHILE
2620,1027662,EMITF,ELBIT IMAGING LTD
2621,1027664,ESLT,ELBIT SYSTEMS LTD
2622,1027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC
2623,1028153,AXPW,"Axion Power International, Inc."
2624,1028734,COBZ,COBIZ FINANCIAL INC
2625,1028918,PPBI,PACIFIC PREMIER BANCORP INC
2626,1028954,SBBX,SB ONE BANCORP
2627,1029125,SNBP,"Sun BioPharma, Inc."
2628,1029142,DVAX,DYNAVAX TECHNOLOGIES CORP
2629,1029145,GOGL,Golden Ocean Group Ltd
2630,1029199,EEFT,EURONET WORLDWIDE INC
2631,1029730,LTS,LADENBURG THALMANN FINANCIAL SERVICES INC.
2632,1029730,LTSH,LADENBURG THALMANN FINANCIAL SERVICES INC.
2633,1029730,LTSK,LADENBURG THALMANN FINANCIAL SERVICES INC.
2634,1029730,LTSL,LADENBURG THALMANN FINANCIAL SERVICES INC.
2635,1029744,SOFO,SONIC FOUNDRY INC
2636,1029800,UBA,URSTADT BIDDLE PROPERTIES INC
2637,1029800,UBP,URSTADT BIDDLE PROPERTIES INC
2638,1029831,HLM-P,HILLMAN COMPANIES INC
2639,1030192,NJMC,NEW JERSEY MINING CO
2640,1030469,OFG,OFG BANCORP
2641,1030469,OFG-PB,OFG BANCORP
2642,1030469,OFG-PD,OFG BANCORP
2643,1030471,UTSI,UTSTARCOM HOLDINGS CORP.
2644,1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
2645,1030749,GLF,GULFMARK OFFSHORE INC
2646,1030894,CLS,CELESTICA INC
2647,1030916,PRHL,PREMIER HOLDING CORP.
2648,1030997,WILC,G WILLI FOOD INTERNATIONAL LTD
2649,1031029,SRT,"StarTek, Inc."
2650,1031093,SVBL,"SILVER BULL RESOURCES, INC."
2651,1031203,GPI,GROUP 1 AUTOMOTIVE INC
2652,1031233,PPBN,PINNACLE BANKSHARES CORP
2653,1031235,SELF,"Global Self Storage, Inc."
2654,1031296,FE,FIRSTENERGY CORP
2655,1031316,FSP,FRANKLIN STREET PROPERTIES CORP /MA/
2656,1031623,GIFI,GULF ISLAND FABRICATION INC
2657,1032033,SLM,SLM Corp
2658,1032208,SRE,SEMPRA ENERGY
2659,1032220,MMS,"MAXIMUS, INC."
2660,1032975,LOGI,LOGITECH INTERNATIONAL S.A.
2661,1033012,FBC,FLAGSTAR BANCORP INC
2662,1033767,UMC,UNITED MICROELECTRONICS CORP
2663,1033905,LMNX,LUMINEX CORP
2664,1034054,SBAC,SBA COMMUNICATIONS CORP
2665,1034594,BAYK,BAY BANKS OF VIRGINIA INC
2666,1034670,ALV,AUTOLIV INC
2667,1034760,WYY,WIDEPOINT CORP
2668,1034842,RIGL,RIGEL PHARMACEUTICALS INC
2669,1034957,CRESY,CRESUD INC
2670,1035002,VLO,VALERO ENERGY CORP/TX
2671,1035092,SHBI,SHORE BANCSHARES INC
2672,1035201,CWT,CALIFORNIA WATER SERVICE GROUP
2673,1035267,ISRG,INTUITIVE SURGICAL INC
2674,1035354,ELOX,"Eloxx Pharmaceuticals, Inc."
2675,1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC."
2676,1035748,CALD,CALLIDUS SOFTWARE INC
2677,1035976,FNCB,"FNCB Bancorp, Inc."
2678,1035983,FIX,COMFORT SYSTEMS USA INC
2679,1036044,INVE,"Identiv, Inc."
2680,1036141,CORV,Correvio Pharma Corp.
2681,1036188,QADA,QAD INC
2682,1036262,INTT,INTEST CORP
2683,1036848,ACY,AEROCENTURY CORP
2684,1037016,NIHD,NII HOLDINGS INC
2685,1037038,RL,RALPH LAUREN CORP
